[2024-09-23 10:01:04] Experiment directory created at /scratch2/ml/guojun/mvgeneration/results/09/23/languagetable_original
[2024-09-23 10:01:14] Model Parameters: 679,669,648
[2024-09-23 19:26:16] (step=0369100/epoch=0001) Train Loss: 0.0045, Gradient Norm: 0.0056, Train Steps/Sec: 1.50
[2024-09-23 19:27:23] (step=0369200/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0097, Train Steps/Sec: 1.50
[2024-09-23 19:28:30] (step=0369300/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0102, Train Steps/Sec: 1.50
[2024-09-23 19:29:36] (step=0369400/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0070, Train Steps/Sec: 1.50
[2024-09-23 19:30:43] (step=0369500/epoch=0001) Train Loss: 0.0057, Gradient Norm: 0.0080, Train Steps/Sec: 1.50
[2024-09-23 19:31:49] (step=0369600/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0129, Train Steps/Sec: 1.51
[2024-09-23 19:32:55] (step=0369700/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0108, Train Steps/Sec: 1.51
[2024-09-23 19:34:02] (step=0369800/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0073, Train Steps/Sec: 1.51
[2024-09-23 19:35:08] (step=0369900/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0066, Train Steps/Sec: 1.50
[2024-09-23 19:36:15] (step=0370000/epoch=0001) Train Loss: 0.0059, Gradient Norm: 0.0133, Train Steps/Sec: 1.50
[2024-09-23 19:40:09] Saved checkpoint to /scratch2/ml/guojun/mvgeneration/results/09/23/languagetable_original/checkpoints/0370000.pt
[2024-09-23 19:42:22] (step=0370200/epoch=0001) Train Loss: 0.0068, Gradient Norm: 0.0164, Train Steps/Sec: 1.50
[2024-09-23 19:43:29] (step=0370300/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0150, Train Steps/Sec: 1.50
[2024-09-23 19:44:35] (step=0370400/epoch=0001) Train Loss: 0.0056, Gradient Norm: 0.0076, Train Steps/Sec: 1.50
[2024-09-23 19:45:42] (step=0370500/epoch=0001) Train Loss: 0.0054, Gradient Norm: 0.0092, Train Steps/Sec: 1.50
[2024-09-23 19:46:49] (step=0370600/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0065, Train Steps/Sec: 1.50
[2024-09-23 19:47:55] (step=0370700/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0112, Train Steps/Sec: 1.50
[2024-09-23 19:49:02] (step=0370800/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0070, Train Steps/Sec: 1.50
[2024-09-23 19:50:08] (step=0370900/epoch=0001) Train Loss: 0.0049, Gradient Norm: 0.0763, Train Steps/Sec: 1.50
[2024-09-23 19:51:15] (step=0371000/epoch=0001) Train Loss: 0.0060, Gradient Norm: 0.0168, Train Steps/Sec: 1.50
[2024-09-23 19:52:21] (step=0371100/epoch=0001) Train Loss: 0.0051, Gradient Norm: 0.0107, Train Steps/Sec: 1.50
[2024-09-23 19:53:28] (step=0371200/epoch=0001) Train Loss: 0.0067, Gradient Norm: 0.0056, Train Steps/Sec: 1.50
[2024-09-23 19:54:34] (step=0371300/epoch=0001) Train Loss: 0.0064, Gradient Norm: 0.0095, Train Steps/Sec: 1.50
[2024-09-23 19:55:41] (step=0371400/epoch=0001) Train Loss: 0.0053, Gradient Norm: 0.0071, Train Steps/Sec: 1.50
[2024-09-23 19:56:47] (step=0371500/epoch=0001) Train Loss: 0.0048, Gradient Norm: 0.0115, Train Steps/Sec: 1.50
[2024-09-23 19:57:54] (step=0371600/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0078, Train Steps/Sec: 1.50
[2024-09-23 19:59:01] (step=0371700/epoch=0001) Train Loss: 0.0046, Gradient Norm: 0.0111, Train Steps/Sec: 1.50
[2024-09-23 20:00:07] (step=0371800/epoch=0001) Train Loss: 0.0047, Gradient Norm: 0.0103, Train Steps/Sec: 1.50
